toss_winner_is_team1,toss_decision,venue,team1_win_rate,team2_win_rate,win_rate_diff,recent_form_diff,h2h_diff,experience_diff
0,0,15,0.4954128440366973,0.4392523364485981,0.05616050758809915,2,1.0,4
0,0,1,0.4383561643835616,0.5594713656387665,-0.12111520125520492,1,-0.4,-8
0,0,4,0.5833333333333334,0.49743589743589745,0.08589743589743593,-1,-0.2,-159
0,0,27,0.5801886792452831,0.4658385093167702,0.11435016992851288,-2,0.8,51
1,1,15,0.4409090909090909,0.4931506849315068,-0.052241594022415905,2,-0.2,1
0,0,4,0.5570175438596491,0.5675675675675675,-0.010550023707918466,0,-0.2,191
0,0,27,0.5821596244131455,0.4418604651162791,0.14029915929686643,2,0.2,-2
1,1,41,0.46296296296296297,0.5,-0.037037037037037035,-1,0.0,-34
0,0,52,0.4954545454545455,0.5545851528384279,-0.05913060738388243,1,-1.4,-9
0,0,18,0.5794392523364486,0.4444444444444444,0.13499480789200413,0,0.1,-2
0,0,4,0.497737556561086,0.5789473684210527,-0.08120981185996667,0,-0.2,183
0,0,52,0.4662576687116564,0.5521739130434783,-0.08591624433182188,3,-0.2,-67
0,0,1,0.43891402714932126,0.49746192893401014,-0.05854790178468888,-1,-0.2,24
1,1,41,0.5641025641025641,0.4634146341463415,0.10068792995622261,0,0.3,-125
0,0,31,0.6428571428571429,0.5813953488372093,0.06146179401993357,0,0.0,-173
0,0,15,0.5,0.5541125541125541,-0.05411255411255411,2,-1.3,-9
1,1,27,0.494949494949495,0.5787037037037037,-0.08375420875420875,1,-0.2,-18
0,0,1,0.44144144144144143,0.55,-0.10855855855855862,1,-0.2,182
1,1,3,0.49246231155778897,0.4423963133640553,0.05006599819373364,0,0.5,-18
0,0,52,0.5365853658536586,0.5517241379310345,-0.015138772077375906,0,0.3,-191
1,1,41,0.44495412844036697,0.4666666666666667,-0.021712538226299705,0,-0.8,53
1,1,31,0.46987951807228917,0.5022421524663677,-0.03236263439407855,-1,-0.8,-57
0,0,27,0.46706586826347307,0.49,-0.02293413173652692,2,0.1,-33
1,1,27,0.47023809523809523,0.5044642857142857,-0.034226190476190466,-2,-0.9,-56
